level,cell_id,x,y,cell_type,tissue,is_baseline
L1,45420350,66.95554,-1.2920657,fibroblast,colorectum,False
L1,45434479,-44.91415,-6.1355147,fibroblast,colorectum,False
L1,45187768,7.1696033,27.922592,epithelial cell,ovary,False
L1,45425002,61.97474,-14.884491,fibroblast,colorectum,False
L1,45419914,57.205235,-1.5166545,B cell,colorectum,False
L1,45399033,-39.124725,-2.7006514,neutrophil,lung,False
L1,45178161,-11.196957,-13.197061,epithelial cell,ovary,True
L1,45186328,1.8919361,-35.37272,epithelial cell,ovary,False
L1,45436199,-68.01461,-10.22399,neutrophil,lung,True
L1,45197205,-25.663225,63.600304,epithelial cell,ovary,True
L1,45176620,8.24764,74.939995,endothelial cell,colorectum,False
L1,45433504,73.30411,-4.795018,T cell,colorectum,False
L1,45446513,-33.548836,6.9454083,neutrophil,lung,True
L1,45177873,41.605427,-37.307438,endothelial cell,colorectum,False
L1,45300988,30.376501,4.167383,neutrophil,breast,False
L1,45178121,47.077686,-8.65279,fibroblast,ovary,True
L1,45430707,4.497268,-47.90484,T cell,colorectum,False
L1,45427405,56.3506,41.80953,mononuclear phagocyte,colorectum,True
L1,45176732,9.145362,75.558655,epithelial cell,colorectum,False
L1,45426786,69.63313,5.4755416,fibroblast,colorectum,True
L1,45175030,54.616867,45.154762,fibroblast,colorectum,False
L1,45429866,-23.747736,38.100697,mast cell,colorectum,False
L1,45431632,-10.011863,24.426552,endothelial cell,colorectum,True
L1,45180641,18.613157,-17.631723,endothelial cell,ovary,True
L1,45199011,-3.5724444,20.74182,mononuclear phagocyte,ovary,False
L1,45422632,-0.60660124,31.079418,B cell,colorectum,False
L1,45428364,-7.6152835,29.158476,T cell,colorectum,False
L1,45426258,16.389513,32.165733,epithelial cell,colorectum,True
L1,45433538,-17.442188,23.204208,B cell,colorectum,False
L1,45419888,42.639618,-5.325355,T cell,colorectum,False
L1,45185969,-5.2000484,-15.3045,epithelial cell,ovary,False
L1,45177801,11.515899,-34.450985,fibroblast,colorectum,False
L1,45435581,-44.017857,1.3132011,neutrophil,lung,True
L1,45425700,22.237497,-16.242601,fibroblast,colorectum,False
L1,45174794,3.9542205,37.854393,fibroblast,colorectum,True
L1,45178159,42.48025,-34.593082,fibroblast,ovary,True
L1,45183975,-1.8209918,-15.514402,mononuclear phagocyte,ovary,False
L1,45181593,-4.7184157,20.47285,mononuclear phagocyte,ovary,True
L1,45179714,30.19189,7.0721307,mononuclear phagocyte,ovary,True
L1,45174696,54.19083,36.76371,epithelial cell,colorectum,True
L1,45433809,25.236393,33.87231,endothelial cell,colorectum,False
L1,45178619,42.785717,-14.297943,mononuclear phagocyte,ovary,True
L1,45302154,45.190987,-4.8881903,neutrophil,breast,False
L1,45401347,47.202587,-6.531642,neutrophil,lung,False
L1,45401016,29.140478,-1.9444593,neutrophil,lung,False
L1,45436479,-74.1374,2.2856586,neutrophil,lung,True
L1,45188400,-3.9904604,21.157701,endothelial cell,ovary,False
L1,45428828,-17.35577,18.831789,epithelial cell,colorectum,False
L1,45442883,-85.805565,0.84771025,neutrophil,lung,True
L1,45187489,20.33157,24.899742,mononuclear phagocyte,ovary,False
L1,45184118,1.4140421,24.777487,epithelial cell,ovary,False
L1,45180526,8.401117,-42.96059,mononuclear phagocyte,ovary,True
L1,45175614,23.384892,-36.703415,mononuclear phagocyte,colorectum,True
L1,45431858,-18.449919,-44.365543,epithelial cell,colorectum,True
L1,45426946,-47.147377,-42.026337,fibroblast,colorectum,True
L1,45423236,-12.345686,9.43422,epithelial cell,colorectum,True
L1,45195055,-52.862312,28.56125,epithelial cell,ovary,True
L1,45179901,22.057055,-49.08462,epithelial cell,ovary,True
L1,45427727,18.005148,-24.848,mononuclear phagocyte,colorectum,False
L1,45178955,39.691303,-30.508698,endothelial cell,ovary,True
L1,45432350,54.355846,44.272854,fibroblast,colorectum,False
L1,45431015,-34.793137,-59.962276,T cell,colorectum,True
L1,45176263,21.853647,-76.587685,endothelial cell,colorectum,True
L1,45177850,0.95940834,18.931803,fibroblast,colorectum,False
L1,45175251,18.278528,38.962917,mononuclear phagocyte,colorectum,False
L1,45181893,61.388554,30.139595,fibroblast,ovary,True
L1,45434344,-73.016304,-6.1425467,B cell,colorectum,False
L1,45433947,-85.2287,-5.537876,endothelial cell,colorectum,False
L1,45174472,49.599625,44.697372,fibroblast,colorectum,True
L1,45182475,-12.112816,-5.5052576,mononuclear phagocyte,ovary,True
L1,45195999,-58.250748,25.447245,mononuclear phagocyte,ovary,True
L1,45427749,-29.761007,-35.697617,epithelial cell,colorectum,False
L1,45427410,61.027042,-14.757645,T cell,colorectum,True
L1,45177080,54.99477,41.702473,mast cell,colorectum,False
L1,45432170,-19.317686,-42.19625,T cell,colorectum,False
L1,45195572,9.093288,5.9757547,epithelial cell,ovary,True
L1,45198255,-20.09746,-3.7077665,epithelial cell,ovary,True
L1,45425080,28.367302,28.457487,mononuclear phagocyte,colorectum,False
L1,45190590,11.093909,9.204264,fibroblast,ovary,False
L1,45428677,-15.216452,-41.655724,endothelial cell,colorectum,False
L1,45174933,54.293587,51.124386,mononuclear phagocyte,colorectum,False
L1,45188095,20.998322,20.17437,mononuclear phagocyte,ovary,False
L1,45395135,-37.685654,-9.871511,neutrophil,lung,False
L1,45420379,-16.70158,-49.797287,mononuclear phagocyte,colorectum,False
L1,45177649,11.079286,-16.762869,fibroblast,colorectum,True
L1,45432450,49.588238,-17.888992,T cell,colorectum,False
L1,45181445,14.741053,25.82285,endothelial cell,ovary,True
L1,45432363,-37.40846,41.736866,mononuclear phagocyte,colorectum,False
L1,45431332,71.84208,-0.31195804,B cell,colorectum,True
L1,45427850,-23.81405,-48.86276,T cell,colorectum,False
L1,45176981,-38.27227,-54.84572,mononuclear phagocyte,colorectum,False
L1,45432400,-12.967997,57.87821,epithelial cell,colorectum,False
L1,45178897,50.030853,57.192547,mononuclear phagocyte,ovary,True
L1,45442419,-36.90227,9.513201,neutrophil,lung,True
L1,45436693,-71.56318,-4.3038535,neutrophil,lung,True
L1,45303240,-37.02246,33.2508,neutrophil,breast,False
L1,45186268,-6.73401,-19.834246,epithelial cell,ovary,False
L1,45175620,4.106817,55.217003,endothelial cell,colorectum,True
L1,45420954,54.36824,-0.6594841,endothelial cell,colorectum,False
L1,45179404,23.859537,45.615494,fibroblast,ovary,True
L1,45179966,51.452484,57.048573,epithelial cell,ovary,True
L1,45433992,-57.395046,-5.9939795,T cell,colorectum,False
L1,45442333,-76.910965,-5.397654,neutrophil,lung,True
L1,45182308,40.215588,-38.538284,T cell,ovary,True
L1,45447438,18.545267,-33.23296,neutrophil,lung,True
L1,45420255,-9.776655,-24.544703,endothelial cell,colorectum,False
L1,45423843,-35.193375,-32.739662,T cell,colorectum,True
L1,45185424,3.895279,-41.363953,epithelial cell,ovary,False
L1,45424165,-20.66801,21.838182,endothelial cell,colorectum,True
L1,45434617,-45.60055,-9.991102,B cell,colorectum,False
L1,45180784,-17.705626,10.876967,T cell,ovary,True
L1,45188252,40.79759,10.141245,fibroblast,ovary,False
L1,45435407,-43.636375,-5.012673,neutrophil,lung,True
L1,45430199,2.242833,0.24876675,epithelial cell,colorectum,False
L1,45391139,-34.068867,3.8252091,neutrophil,lung,False
L1,45431043,24.171606,-74.3315,T cell,colorectum,True
L1,45187637,16.708883,29.401772,T cell,ovary,False
L1,45195466,51.261127,2.4122813,endothelial cell,ovary,True
L1,45421492,-37.51174,-51.74359,T cell,colorectum,False
L1,45421825,50.80819,43.389603,T cell,colorectum,False
L1,45178548,5.0029883,-24.464434,fibroblast,ovary,True
L1,45175397,14.370973,-39.919693,fibroblast,colorectum,False
L1,45181811,3.4293468,12.689923,T cell,ovary,True
L1,45181643,15.728859,-40.94327,T cell,ovary,True
L1,45439025,-75.700714,-10.507947,neutrophil,lung,True
L1,45433350,50.620895,-20.29774,T cell,colorectum,False
L1,45423697,69.89477,1.3243724,fibroblast,colorectum,True
L1,45177453,35.359783,25.512815,B cell,colorectum,True
L1,45188622,2.6046827,-46.32774,endothelial cell,ovary,False
L1,45428651,53.81258,57.668377,epithelial cell,colorectum,False
L1,45434153,-43.98834,7.793925,mast cell,colorectum,False
L1,45427237,-33.191036,-34.39347,fibroblast,colorectum,True
L1,45427324,-21.720335,-52.429726,mononuclear phagocyte,colorectum,True
L1,45425092,27.322166,33.05124,fibroblast,colorectum,False
L1,45181999,8.737567,-35.248302,T cell,ovary,True
L1,45184455,16.519258,-21.178635,epithelial cell,ovary,False
L1,45445375,-32.164467,4.5433245,neutrophil,lung,True
L1,45425650,25.923632,-48.141678,endothelial cell,colorectum,False
L1,45425376,-1.7379521,7.1882153,fibroblast,colorectum,False
L1,45177473,-26.109055,15.067359,B cell,colorectum,True
L1,45188173,24.539427,34.09448,fibroblast,ovary,False
L1,45421823,-30.607243,-29.39574,T cell,colorectum,False
L1,45186825,7.3194337,-16.81676,epithelial cell,ovary,False
L1,45178519,5.331502,-37.075115,fibroblast,ovary,True
L1,45421371,50.11685,-11.145173,B cell,colorectum,False
L1,45432679,-37.611423,29.268023,B cell,colorectum,False
L1,45174590,-5.267342,33.90877,mononuclear phagocyte,colorectum,True
L1,45431009,7.0406456,41.079628,mononuclear phagocyte,colorectum,True
L1,45194939,-57.89139,21.211071,mononuclear phagocyte,ovary,True
L1,45174924,22.594387,-75.50469,mast cell,colorectum,False
L1,45184884,-20.70596,-22.613718,fibroblast,ovary,False
L1,45308353,46.165627,-6.356469,neutrophil,breast,False
L1,45431478,-10.421622,31.403255,T cell,colorectum,True
L1,45420539,-26.911808,-40.577946,B cell,colorectum,False
L1,45421477,-38.172108,-33.307682,epithelial cell,colorectum,False
L1,45190147,13.7663555,-20.678558,endothelial cell,ovary,False
L1,45434729,-39.13235,6.955307,T cell,colorectum,True
L1,45182913,-1.0105066,-12.937586,mononuclear phagocyte,ovary,False
L1,45430267,-39.312153,-51.559242,fibroblast,colorectum,False
L1,45397312,-63.73186,-13.031481,neutrophil,lung,False
L1,45421369,20.563147,-43.169014,endothelial cell,colorectum,False
L1,45422474,4.343738,43.22519,fibroblast,colorectum,False
L1,45179304,37.73846,-36.1186,endothelial cell,ovary,True
L1,45434196,-72.4981,-1.3265032,T cell,colorectum,False
L1,45309104,6.1457434,-35.132614,neutrophil,breast,False
L1,45400181,-61.507584,-13.645441,neutrophil,lung,False
L1,45425654,26.185785,-44.781586,fibroblast,colorectum,False
L1,45399495,-33.161266,-14.385772,neutrophil,lung,False
L1,45183836,8.3575945,3.4800496,epithelial cell,ovary,False
L1,45176697,-32.97114,-55.80392,fibroblast,colorectum,False
L1,45176211,52.48075,49.650593,T cell,colorectum,True
L1,45429284,-18.515644,15.524597,epithelial cell,colorectum,False
L1,45395212,-39.87533,-7.471042,neutrophil,lung,False
L1,45398829,19.026293,-38.61676,neutrophil,lung,False
L1,45264087,-33.283833,32.58928,neutrophil,breast,False
L1,45435191,-42.878616,-5.912313,neutrophil,lung,True
L1,45178924,27.785593,31.8948,mononuclear phagocyte,ovary,True
L1,45174966,54.94575,39.6102,endothelial cell,colorectum,False
L1,45186051,1.8630805,11.424785,epithelial cell,ovary,False
L1,45423150,1.1145781,-49.688595,B cell,colorectum,True
L1,45423696,-47.359577,-35.22944,mononuclear phagocyte,colorectum,True
L1,45192666,45.790024,-10.977937,endothelial cell,ovary,False
L1,45383837,-37.15684,28.731646,neutrophil,lung,False
L1,45422865,1.2925612,-49.860504,epithelial cell,colorectum,False
L1,45442909,-32.86895,6.5666485,neutrophil,lung,True
L1,45433788,-1.0764031,-75.4281,fibroblast,colorectum,False
L1,45186631,39.410797,-36.025654,epithelial cell,ovary,False
L1,45179654,36.921856,-37.46669,T cell,ovary,True
L1,45429782,6.181365,21.404732,endothelial cell,colorectum,False
L1,45423079,22.650015,-12.106998,epithelial cell,colorectum,True
L1,45179807,9.249127,24.284119,endothelial cell,ovary,True
L1,45177362,14.947186,46.669403,epithelial cell,colorectum,True
L1,45425989,26.735271,31.180084,endothelial cell,colorectum,False
L1,45178679,18.174337,18.77433,mononuclear phagocyte,ovary,True
L1,45425247,-0.54567933,16.299057,fibroblast,colorectum,False
L1,45189953,12.513462,-20.793571,endothelial cell,ovary,False
L1,45180260,22.341583,-12.196971,mononuclear phagocyte,ovary,True
L1,45400904,52.014782,-7.1492796,neutrophil,lung,False
L1,45179959,24.363913,42.8807,T cell,ovary,True
L1,45175518,6.5319543,73.96962,endothelial cell,colorectum,False
L1,45429551,42.931732,1.9545618,fibroblast,colorectum,False
L1,45225556,-14.813361,-30.798418,neutrophil,lung,True
L1,45428361,42.765507,5.395723,T cell,colorectum,False
L1,45176764,6.50145,74.06392,fibroblast,colorectum,False
L1,45424115,8.58609,-9.231011,mononuclear phagocyte,colorectum,True
L1,45424788,-20.967066,-34.6997,epithelial cell,colorectum,False
L1,45177107,-27.07806,-52.66958,endothelial cell,colorectum,False
L1,45422995,-35.184505,-62.44175,endothelial cell,colorectum,False
L1,45178538,45.118748,-38.922844,mononuclear phagocyte,ovary,True
L1,45424079,-17.836668,-37.227177,mononuclear phagocyte,colorectum,True
L1,45187703,17.110947,40.3883,epithelial cell,ovary,False
L1,45303243,-37.363358,32.57222,neutrophil,breast,False
L1,45425412,21.65667,30.775969,T cell,colorectum,False
L1,45427136,-26.621101,-41.068665,mononuclear phagocyte,colorectum,True
L1,45400816,46.68312,-5.5754504,neutrophil,lung,False
L1,45428413,-47.331997,-40.43212,endothelial cell,colorectum,False
L1,45174846,66.29907,-6.0821724,fibroblast,colorectum,False
L1,45431693,14.71588,-31.141027,B cell,colorectum,True
L1,45393993,20.745636,-4.2673125,neutrophil,lung,False
L1,45179886,15.419783,0.23944226,fibroblast,ovary,True
L1,45421637,-41.2142,-41.04014,T cell,colorectum,False
L1,45422851,-37.631092,-57.7233,T cell,colorectum,False
L1,45430440,-28.383112,-60.444687,epithelial cell,colorectum,False
L1,45187401,53.1331,57.45621,fibroblast,ovary,False
L1,45427218,8.74616,-9.199944,T cell,colorectum,True
L1,45180825,15.173666,-17.177954,mononuclear phagocyte,ovary,True
L1,45426739,-49.008396,-37.69953,endothelial cell,colorectum,True
L1,45390565,-29.857515,9.459229,neutrophil,lung,False
L1,45178057,21.224548,10.964024,B cell,colorectum,True
L1,45433087,-47.320225,31.589674,mononuclear phagocyte,colorectum,False
L1,45384827,-34.14248,-11.668428,neutrophil,lung,False
L1,45177170,16.39966,46.509007,T cell,colorectum,False
L1,45176603,-42.69899,16.834988,B cell,colorectum,True
L1,45183549,3.4083965,-44.30873,epithelial cell,ovary,False
L1,45427654,-31.871075,-32.39042,T cell,colorectum,False
L1,45385991,-4.2006803,-38.99451,neutrophil,lung,False
L1,45429698,8.70585,-23.982199,fibroblast,colorectum,False
L1,45427097,61.907837,-4.374579,mononuclear phagocyte,colorectum,True
L1,45182515,16.008045,-17.966047,mononuclear phagocyte,ovary,True
L1,45429267,-7.412597,29.485453,T cell,colorectum,False
L1,45182740,28.721416,-25.01014,epithelial cell,ovary,False
L1,45439394,-44.365574,6.6534953,neutrophil,lung,True
L1,45428682,-9.301782,33.06392,epithelial cell,colorectum,False
L1,45182946,1.2018776,-43.696865,epithelial cell,ovary,False
L1,45391563,19.19073,-2.8135011,neutrophil,lung,False
L1,45426659,20.474922,-31.181343,epithelial cell,colorectum,True
L1,45401491,47.417355,-5.3933153,neutrophil,lung,False
L1,45433340,-25.147392,-47.694424,fibroblast,colorectum,False
L1,45195318,-44.83322,17.993563,epithelial cell,ovary,True
L1,45437378,-43.97173,-6.5925813,neutrophil,lung,True
L1,45191587,8.181448,5.425777,mononuclear phagocyte,ovary,False
L1,45177733,8.719399,10.389377,B cell,colorectum,True
L1,45192193,15.310566,7.298762,T cell,ovary,False
L1,45176888,-32.85835,29.135286,mast cell,colorectum,False
L1,45436765,-76.01829,4.54405,neutrophil,lung,True
L1,45194988,43.50032,-10.164919,endothelial cell,ovary,True
L1,45423626,69.95774,6.4752345,T cell,colorectum,True
L1,45424196,-30.954641,-31.693768,fibroblast,colorectum,True
L1,45426249,28.37034,68.763435,fibroblast,colorectum,True
L1,45186961,4.311718,-40.305336,epithelial cell,ovary,False
L1,45181914,16.605394,-29.1305,T cell,ovary,True
L1,45196454,-51.258957,23.096947,T cell,ovary,True
L1,45179534,23.27975,-23.782415,mononuclear phagocyte,ovary,True
L1,45384858,-38.92486,23.234047,neutrophil,lung,False
L1,45419794,-4.6735964,0.8439338,T cell,colorectum,False
L1,45426594,-0.5216608,-76.85214,mononuclear phagocyte,colorectum,True
L1,45419846,-36.4988,-38.68191,T cell,colorectum,False
L1,45179008,18.557846,13.95271,fibroblast,ovary,True
L1,45434419,-88.67051,-6.890115,endothelial cell,colorectum,False
L1,45419945,72.07453,-7.115316,mononuclear phagocyte,colorectum,False
L1,45433102,58.68896,-17.69582,fibroblast,colorectum,False
L1,45179352,11.662973,-25.125702,T cell,ovary,True
L1,45427148,69.92829,3.0029085,mononuclear phagocyte,colorectum,True
L1,45394156,20.439327,-1.3955998,neutrophil,lung,False
L1,45426617,-25.749762,-20.56873,T cell,colorectum,True
L1,45427287,69.833046,1.8798839,fibroblast,colorectum,True
L1,45429040,-29.833134,32.622192,epithelial cell,colorectum,False
L1,45176990,-30.608812,38.004284,endothelial cell,colorectum,False
L1,45177439,26.571867,43.944016,fibroblast,colorectum,True
L1,45174967,24.338383,35.386814,mast cell,colorectum,False
L1,45191044,37.35091,-30.349134,endothelial cell,ovary,False
L1,45179568,18.967466,45.44883,T cell,ovary,True
L1,45189018,-21.583324,63.7426,endothelial cell,ovary,False
L1,45430812,68.83698,-12.531125,B cell,colorectum,False
L1,45283466,3.0988126,-6.764275,neutrophil,lung,False
L1,45198385,-19.612164,-1.3989186,epithelial cell,ovary,True
L1,45198821,-11.473276,29.26097,mononuclear phagocyte,ovary,False
L1,45425592,-10.486917,-35.48933,mononuclear phagocyte,colorectum,False
L1,45445095,-77.654305,2.6145883,neutrophil,lung,True
L1,45429600,-18.940582,-43.149822,epithelial cell,colorectum,False
L1,45420117,24.626505,27.626928,B cell,colorectum,False
L1,45422106,25.814056,-39.909492,T cell,colorectum,False
L1,45178040,16.729982,41.735157,B cell,colorectum,True
L1,45425491,-0.68425095,-77.10905,mononuclear phagocyte,colorectum,False
L1,45308343,24.081064,-10.2689905,neutrophil,breast,False
L1,45186171,-7.321488,-14.423479,endothelial cell,ovary,False
L1,45433751,8.856834,20.531614,mast cell,colorectum,False
L1,45184814,-7.271402,-18.996124,endothelial cell,ovary,False
L1,45431760,46.77535,12.422019,epithelial cell,colorectum,True
L1,45176037,5.1301665,27.14883,fibroblast,colorectum,True
L1,45431077,22.617046,-78.65545,T cell,colorectum,True
L1,45181814,-6.0262594,-16.753218,endothelial cell,ovary,True
L1,45175339,52.57762,55.887405,mononuclear phagocyte,colorectum,False
L1,45431725,-24.201902,-15.571761,epithelial cell,colorectum,True
L1,45444753,-75.58875,1.9629853,neutrophil,lung,True
