gene,gene_name,log2fc,cav_r,pair
ENSG00000176945,MUC20,0.0012645816048421,-0.0783082189026645,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000180875,GREM2,0.001261731676959,-0.082667756344716,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000125869,LAMP5,0.001260426178074,0.0201974264504971,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000179364,PACS2,0.001259281149593,-0.0267671414880099,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000167874,TMEM88,0.0012583579956607,-0.0132401050789515,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000140006,WDR89,-0.0012571846407149,0.0034876065523945,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000128815,WDFY4,-0.0012558138069472,0.0167579317081158,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000168014,C2CD3,-0.0012548956225923,-0.0357269819687103,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000179295,PTPN11,-0.001253893318836,-0.0637869239071683,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000177694,NAALADL2,0.0012525048323281,0.0083295483527848,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000231856,ENSG00000231856,-0.0012487835578867,0.0014178099107067,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000145476,CYP4V2,0.0012471883981256,-0.0104646745000813,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000172456,FGGY,-0.001246796912056,-0.0008232232655947,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000156675,RAB11FIP1,-0.0012426042172465,0.0238963793534401,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000188739,RBM34,-0.0012407491394815,0.0201410389441206,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000105088,OLFM2,-0.0012390402677552,0.0588642438967888,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000104885,DOT1L,0.0012389644384266,-0.0367776338573348,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000106665,CLIP2,-0.0012385668773333,-0.0122006146011286,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000244486,SCARF2,0.0012370315823468,-0.0220142180047522,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000185238,PRMT3,-0.0012326611653416,0.0082293254690783,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000165392,WRN,-0.0012290757390927,-0.0062455524789152,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000135951,TSGA10,0.0012234833946533,-0.0018846332826115,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000165832,TRUB1,0.0012184107183077,-0.0021769572091492,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000128228,SDF2L1,0.0012175220502398,0.0352021725917802,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000112473,SLC39A7,0.0012157793003162,-0.0646334978136836,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163681,SLMAP,0.0012152958607142,-0.0604024787513836,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000142961,MOB3C,0.0012142679044825,-0.0352793415411696,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163322,ABRAXAS1,0.0012130288508963,-0.0036674455893049,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000170836,PPM1D,0.0012107386961591,-0.034293343604799,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000117862,TXNDC12,0.0012105984651594,-0.0287019130962962,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000144034,TPRKB,0.0012097070893803,0.007194827725755,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000172888,ZNF621,0.0012068714340563,0.001423032527417,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000088812,ATRN,0.0012056380062417,0.0003559162258199,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000158292,GPR153,0.0012042351939251,0.0041124849298074,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000165506,DNAAF2,0.0011988474487504,-0.003578325914823,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000132361,CLUH,-0.0011966274227466,-0.0299787766686346,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000008513,ST3GAL1,0.0011958612490708,0.0637747560328073,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000261366,MANEA-DT,0.0011912119129687,0.0228788063462416,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000160255,ITGB2,0.00119107010037,0.0119927023624045,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000104228,TRIM35,-0.0011908146000371,-0.0168840579247735,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000133710,SPINK5,-0.0011904546980846,0.0703494729519146,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000255284,GATD1-DT,-0.0011876260100666,-0.0416575242221923,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000187678,SPRY4,-0.0011870283598817,-0.005248657676672,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000160298,C21orf58,0.0011850163751281,0.0246798534564296,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000184708,EIF4ENIF1,-0.0011840449858222,-0.029852475978091,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000114166,KAT2B,-0.0011817537296636,0.0244373036640472,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000139624,CERS5,-0.0011817518279488,-0.0148265434565163,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000215440,NPEPL1,0.0011799662032124,-0.0311422481372204,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000156860,FBRS,0.0011774832894633,0.0241248344290553,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000121481,RNF2,0.0011751507524579,-0.0124230631377263,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000075240,GRAMD4,-0.0011736926217175,-0.0278108964435283,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000010322,NISCH,-0.0011722394930313,-0.0601486124301549,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000186174,BCL9L,0.0011716163940562,-0.0364916677822627,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000169683,LRRC45,-0.0011684900131916,0.0083526554585181,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000175707,KDF1,-0.0011676998500315,-0.0102623551826096,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000166503,HDGFL3,-0.0011652664370322,-0.0270242305461385,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000173083,HPSE,0.0011648128126908,-0.0478448919689414,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000225442,MPRIP-AS1,0.0011608815756046,0.0068183492688448,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000109111,SUPT6H,0.0011585450069134,-0.0158383273341567,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000154122,ANKH,0.0011575973451538,-0.0120749182964411,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000189077,TMEM120A,0.0011569463308773,-0.0712714693182323,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000204310,AGPAT1,0.0011558420102863,-0.014543008947567,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000228594,FNDC10,-0.0011551802658112,-0.0290740044299891,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000214193,SH3D21,-0.0011522991018653,-0.0264144791187343,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000116127,ALMS1,0.0011502637379589,-0.0230077211784259,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000130803,ZNF317,0.0011493317582858,0.0045205781984054,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000149573,MPZL2,0.0011479903228772,0.0167525353304381,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000204161,TMEM273,0.001147345969719,0.0004380868718126,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000173210,ABLIM3,0.0011452220970963,0.0409313432556235,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000187583,PLEKHN1,0.0011444233424059,-0.0122064100824544,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000266402,SNHG25,0.0011443129116694,0.0293351324778879,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000114019,AMOTL2,-0.0011433877527115,-0.0725751421661781,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000112559,MDFI,-0.001143308356797,-0.0543307715879721,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000242258,LINC00996,0.0011421766330926,-0.011544779713488,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000182287,AP1S2,0.0011418584137264,-0.0120409066492935,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000166188,ZNF319,0.001137133384163,-0.0283000871031817,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000120278,PLEKHG1,-0.0011363385787368,0.0053571790386835,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000105371,ICAM4,-0.0011354392778009,0.0080694703959166,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000205323,SARNP,-0.0011333423102905,-0.0243797622745287,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000188215,DCUN1D3,0.0011318216908601,-0.0507208089896911,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163637,PRICKLE2,-0.0011312836549949,0.0030741777321551,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000085644,ZNF213,0.0011294283808604,-0.0323449145821375,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000115274,INO80B,0.0011285327604685,-0.0117949523697345,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000154153,RETREG1,-0.0011269943038852,0.0053354281787165,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000167785,ZNF558,-0.001126991736164,-0.0090433904419303,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000122863,CHST3,0.0011245454599663,-0.0531073705164876,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164010,ERMAP,-0.0011207587300799,-0.0243431621396464,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000148925,BTBD10,-0.0011148717704674,-0.0128068875726124,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000122756,CNTFR,-0.0011144845260135,-0.0966082155126376,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000138185,ENTPD1,0.0011141302714357,0.052717439152148,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000184574,LPAR5,-0.0011137501695662,-0.0051681289261521,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000151834,GABRA2,0.001113128463906,0.058434708685322,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000101849,TBL1X,0.0011116214443683,-0.0379248207092744,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000137221,TJAP1,-0.0011078655146001,0.011717723381891,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000135070,ISCA1,0.0011069498654118,-0.0356388372138199,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000270170,NCBP2AS2,0.0011067785130229,0.0030107788629581,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000183826,BTBD9,0.0011057500206904,-0.0122565176122004,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000196150,ZNF250,0.0011000065432005,0.0044325872317211,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000113013,HSPA9,0.0010982233546216,-0.0517286476947033,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000146085,MMUT,0.0010961135633991,0.0501078917555975,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000152284,TCF7L1,-0.0010957045172414,-0.0527802177715236,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000132330,SCLY,-0.0010926656436578,0.0046981273448367,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000137955,RABGGTB,0.0010897442404531,-0.0248736185175237,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000215421,ZNF407,0.0010894365832232,0.0129316271457177,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000242282,ENSG00000242282,-0.0010893013051327,-0.0481983783705808,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000105136,ZNF419,0.0010877796283884,0.0127340743935286,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000108262,GIT1,0.0010873523616804,-0.0462088312205213,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164758,MED30,-0.0010870342424558,-0.0504771388980378,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000169083,AR,0.0010868788252673,-0.0763926205195452,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000083457,ITGAE,0.001083949215023,-0.0025490005064924,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000205423,CNEP1R1,-0.0010831439010274,-0.0377298029129253,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000165355,FBXO33,0.001073364989799,0.0039485930919678,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000204475,NCR3,0.0010724546832265,0.025294540892919,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000166262,FAM227B,0.0010678494872932,0.028380116948106,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000275441,ENSG00000275441,0.001067392693603,0.0089258969059441,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000126953,TIMM8A,0.001064299602164,-0.0410358973654746,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000165512,ZNF22,-0.0010591499271156,-0.0165526312888624,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000197355,UAP1L1,-0.0010588036220897,-0.0421273699569317,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000203993,ARRDC1-AS1,0.0010572113701761,0.0073736487342617,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000180354,MTURN,0.0010550941381677,-0.085842685245235,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000147650,LRP12,-0.0010485396878854,-0.0292532944938366,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000197620,EOLA1,0.0010435541601596,-0.013731366488414,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000168818,STX18,0.0010382410130562,0.0003738367202334,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000185015,CA13,-0.0010329981920061,0.0074017040785936,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000153291,SLC25A27,-0.0010305096357947,-0.0561196600856577,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000052802,MSMO1,-0.0010297368800701,-0.0397186592241502,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000171723,GPHN,0.001029104943133,-0.0344798661422571,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000170801,HTRA3,-0.0010280011498468,-0.1450536859341149,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000174720,LARP7,-0.0010201680869485,0.0361182792150087,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000061938,TNK2,-0.0010169943821719,-0.031835227505324,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000204991,SPIRE2,-0.0010167782269692,-0.0223402674636103,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000178188,SH2B1,0.001014204934366,-0.0434653818602041,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000186001,LRCH3,0.0010130461184562,-0.0253753585344579,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000103522,IL21R,0.0010119366293346,0.0588027630612376,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000141570,CBX8,-0.001010181047467,-0.0154840429235443,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000144597,EAF1,-0.0010075766098735,-0.0237958214673538,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000160471,COX6B2,0.00100600262953,-0.001744791452426,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000184905,TCEAL2,-0.0010032233620905,-0.0632025529079753,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000105397,TYK2,-0.0010008728165588,-0.0100706114794995,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000095585,BLNK,0.0010001589688589,0.0064757083927686,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000178662,CSRNP3,-0.0009977354680315,-0.0058537774479782,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000075856,SART3,0.0009969683458163,0.0179137877514382,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000177426,TGIF1,-0.0009969371692391,-0.0685195352659029,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000041982,TNC,-0.0009948123747839,-0.0403595003842431,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000150756,ATPSCKMT,0.0009947125582455,-0.0116558326152415,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000129514,FOXA1,-0.0009942186126357,0.0203161139153532,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000001461,NIPAL3,-0.0009910396146732,-0.0162318534314767,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000184281,TSSC4,-0.000989207997718,-0.0354351370465114,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000151062,CACNA2D4,-0.0009877211942376,-0.0154059924559346,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000049246,PER3,-0.0009875921969483,-0.0521782367054535,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000182472,CAPN12,0.000985204620291,0.0358822515053597,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000176476,SGF29,-0.0009847039894569,-0.0445811884104237,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000101940,WDR13,-0.0009822392858003,-0.0872717769983448,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000205765,RIMOC1,-0.0009803244604798,-0.0150402823902601,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000089351,GRAMD1A,-0.0009763128768911,-0.0128326844857481,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000138095,LRPPRC,0.0009763014567637,-0.0142604647905467,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000175984,DENND2C,0.0009745450994919,-0.0173928613051024,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000112651,MRPL2,-0.0009735765449089,-0.0386937697643183,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000167393,PPP2R3B,0.0009712382525813,0.0172419940937871,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000164197,RNF180,0.0009702363594045,0.0046341378698573,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000257839,PHLDA1-DT,0.0009698024287635,-0.0039463738018932,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000100522,GNPNAT1,0.0009680377199955,0.0092411342715497,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000006625,GGCT,0.0009636489296153,0.0004961646858401,fibroblast__colorectum__normal_vs_colorectal_cancer
ENSG00000163545,NUAK2,0.000963234205037,0.037091098338189,fibroblast__colorectum__normal_vs_colorectal_cancer
