pair,gene,gene_name,log2fc,cav_r
neutrophil__breast__normal_vs_breast_cancer,ENSG00000120910,PPP3CC,-0.5448136819931381,-0.05541208443955
neutrophil__breast__normal_vs_breast_cancer,ENSG00000170275,CRTAP,0.5444729597960526,0.3413656068005128
neutrophil__breast__normal_vs_breast_cancer,ENSG00000141526,SLC16A3,0.5417398270767128,0.3330268591556194
neutrophil__breast__normal_vs_breast_cancer,ENSG00000177575,CD163,0.5414177978506778,0.3944956912784949
neutrophil__breast__normal_vs_breast_cancer,ENSG00000113263,ITK,-0.5405506158188844,-0.1309881670752415
neutrophil__breast__normal_vs_breast_cancer,ENSG00000102144,PGK1,0.5352783651240633,0.2360580768128912
neutrophil__breast__normal_vs_breast_cancer,ENSG00000120594,PLXDC2,0.5337004035788734,0.4345139239284844
neutrophil__breast__normal_vs_breast_cancer,ENSG00000153283,CD96,-0.5335768118358153,-0.1684808811083176
neutrophil__breast__normal_vs_breast_cancer,ENSG00000164111,ANXA5,0.5329405016747895,0.1972606781486766
neutrophil__breast__normal_vs_breast_cancer,ENSG00000262246,CORO7,-0.5323361114362768,0.0237185714171192
neutrophil__breast__normal_vs_breast_cancer,ENSG00000100292,HMOX1,0.5312267336169721,0.3601627022398874
neutrophil__breast__normal_vs_breast_cancer,ENSG00000089009,RPL6,0.5302562539505897,0.0751376512869662
neutrophil__breast__normal_vs_breast_cancer,ENSG00000116701,NCF2,0.530183025124329,0.2762819571066722
neutrophil__breast__normal_vs_breast_cancer,ENSG00000115523,GNLY,-0.530171800040338,-0.0305980720320466
neutrophil__breast__normal_vs_breast_cancer,ENSG00000172757,CFL1,-0.5294751568520509,0.1551932479801824
neutrophil__breast__normal_vs_breast_cancer,ENSG00000159128,IFNGR2,0.5275499551237269,0.3931675630285324
neutrophil__breast__normal_vs_breast_cancer,ENSG00000137078,SIT1,-0.5267260233797083,-0.1036530967612087
neutrophil__breast__normal_vs_breast_cancer,ENSG00000088832,FKBP1A,0.5261823673276039,0.3082455798417153
neutrophil__breast__normal_vs_breast_cancer,ENSG00000168374,ARF4,0.5239843367458568,0.2558686013137575
neutrophil__breast__normal_vs_breast_cancer,ENSG00000110955,ATP5F1B,0.5227474774716859,0.2534463024438884
neutrophil__breast__normal_vs_breast_cancer,ENSG00000198408,OGA,-0.5210651217835153,-0.1719161204387396
neutrophil__breast__normal_vs_breast_cancer,ENSG00000153563,CD8A,-0.5199399916067281,-0.1941678071928367
neutrophil__breast__normal_vs_breast_cancer,ENSG00000088986,DYNLL1,0.5193902476801824,0.2107549130851304
neutrophil__breast__normal_vs_breast_cancer,ENSG00000187109,NAP1L1,0.5189092142528055,0.1595880249479438
neutrophil__breast__normal_vs_breast_cancer,ENSG00000140612,SEC11A,0.518341905905194,0.2653107164653531
neutrophil__breast__normal_vs_breast_cancer,ENSG00000103187,COTL1,0.5183157901321344,0.1900673725951262
neutrophil__breast__normal_vs_breast_cancer,ENSG00000171223,JUNB,0.5175277355659615,0.2483610405196502
neutrophil__breast__normal_vs_breast_cancer,ENSG00000100100,PIK3IP1,-0.5153001576258525,-0.2275650251222019
neutrophil__breast__normal_vs_breast_cancer,ENSG00000182287,AP1S2,0.5139402409901916,0.2377697886391728
neutrophil__breast__normal_vs_breast_cancer,ENSG00000055163,CYFIP2,-0.5136306351003526,-0.2144711666356844
neutrophil__breast__normal_vs_breast_cancer,ENSG00000228144,ENSG00000228144,0.5124190561737778,0.3185897400095848
neutrophil__breast__normal_vs_breast_cancer,ENSG00000158710,TAGLN2,0.5116291383259035,0.0490566743864992
neutrophil__breast__normal_vs_breast_cancer,ENSG00000152234,ATP5F1A,0.5113624085757017,0.140166440651974
neutrophil__breast__normal_vs_breast_cancer,ENSG00000211897,IGHG3,-0.5101657047087187,-0.0241098319067038
neutrophil__breast__normal_vs_breast_cancer,ENSG00000137331,IER3,0.5097580391894811,0.2661912602006936
neutrophil__breast__normal_vs_breast_cancer,ENSG00000104894,CD37,0.5093099502169169,0.1237495449979528
neutrophil__breast__normal_vs_breast_cancer,ENSG00000100385,IL2RB,-0.5091033473802342,-0.0603784168919409
neutrophil__breast__normal_vs_breast_cancer,ENSG00000160654,CD3G,-0.5089809923654575,-0.1753884037705793
neutrophil__breast__normal_vs_breast_cancer,ENSG00000112081,SRSF3,0.5072663023948023,0.1963719702961843
neutrophil__breast__normal_vs_breast_cancer,ENSG00000127184,COX7C,-0.5066597232278506,0.0197708997650416
neutrophil__breast__normal_vs_breast_cancer,ENSG00000171298,GAA,0.5053958876805231,0.3992797220800479
neutrophil__breast__normal_vs_breast_cancer,ENSG00000128272,ATF4,0.5048713985458039,0.1979327284322489
neutrophil__breast__normal_vs_breast_cancer,ENSG00000084207,GSTP1,0.5041874119213,0.2844927789051631
neutrophil__breast__normal_vs_breast_cancer,ENSG00000197043,ANXA6,-0.5040124857265063,-0.1216443323872123
neutrophil__breast__normal_vs_breast_cancer,ENSG00000149923,PPP4C,0.5039801270514359,0.2258827043385714
neutrophil__breast__normal_vs_breast_cancer,ENSG00000172575,RASGRP1,-0.5034159398953294,-0.0976101800570177
neutrophil__breast__normal_vs_breast_cancer,ENSG00000140931,CMTM3,0.5020291694784683,0.2979397285276712
neutrophil__breast__normal_vs_breast_cancer,ENSG00000197756,RPL37A,0.5019978046652256,0.0551991420847821
neutrophil__breast__normal_vs_breast_cancer,ENSG00000225783,MIAT,-0.5018004329026728,-0.1284147825849935
neutrophil__breast__normal_vs_breast_cancer,ENSG00000099860,GADD45B,0.501746497132466,0.1928406169385829
neutrophil__breast__normal_vs_breast_cancer,ENSG00000134333,LDHA,0.4981939913083271,0.2237399685383845
neutrophil__breast__normal_vs_breast_cancer,ENSG00000120071,KANSL1,-0.4981348228188605,-0.1507267158215336
neutrophil__breast__normal_vs_breast_cancer,ENSG00000100731,PCNX1,-0.4971117126884095,-0.0261920674777047
neutrophil__breast__normal_vs_breast_cancer,ENSG00000138069,RAB1A,0.4969807309884118,0.2709735871601637
neutrophil__breast__normal_vs_breast_cancer,ENSG00000100600,LGMN,0.4967056934358839,0.2982338347027642
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204525,HLA-C,-0.4965441184437864,0.0580872211421958
neutrophil__breast__normal_vs_breast_cancer,ENSG00000080824,HSP90AA1,0.495401243666107,0.0846451015458286
neutrophil__breast__normal_vs_breast_cancer,ENSG00000198668,CALM1,-0.4949886060008758,0.0185532557960116
neutrophil__breast__normal_vs_breast_cancer,ENSG00000071553,ATP6AP1,0.4943983429897138,0.3341355414353705
neutrophil__breast__normal_vs_breast_cancer,ENSG00000076928,ARHGEF1,-0.4941712864889809,0.0288109550819693
neutrophil__breast__normal_vs_breast_cancer,ENSG00000101109,STK4,-0.4940120778220906,-0.0446676022805834
neutrophil__breast__normal_vs_breast_cancer,ENSG00000093072,ADA2,0.4934607878848059,0.1771133246210756
neutrophil__breast__normal_vs_breast_cancer,ENSG00000113648,MACROH2A1,0.4932787344280897,0.2890001119334452
neutrophil__breast__normal_vs_breast_cancer,ENSG00000108107,RPL28,-0.4926220624906591,-0.1930499637324755
neutrophil__breast__normal_vs_breast_cancer,ENSG00000020633,RUNX3,-0.4911138994179973,-0.0877096035736738
neutrophil__breast__normal_vs_breast_cancer,ENSG00000110448,CD5,-0.4905134319818265,-0.1050331219440919
neutrophil__breast__normal_vs_breast_cancer,ENSG00000069493,CLEC2D,-0.4900263663970081,-0.059194273383983
neutrophil__breast__normal_vs_breast_cancer,ENSG00000136490,LIMD2,-0.4893399754174714,-0.0544583301051373
neutrophil__breast__normal_vs_breast_cancer,ENSG00000156482,RPL30,-0.4880371264418675,-0.2398925390195947
neutrophil__breast__normal_vs_breast_cancer,ENSG00000021355,SERPINB1,0.4878258454786806,0.2740152134360229
neutrophil__breast__normal_vs_breast_cancer,ENSG00000131469,RPL27,-0.4861937550328553,-0.1164588173234377
neutrophil__breast__normal_vs_breast_cancer,ENSG00000133313,CNDP2,0.484219204158456,0.3088739883538295
neutrophil__breast__normal_vs_breast_cancer,ENSG00000179144,GIMAP7,-0.4841428760935444,-0.0390897670073742
neutrophil__breast__normal_vs_breast_cancer,ENSG00000123144,TRIR,0.4839084053640682,0.0319645660454492
neutrophil__breast__normal_vs_breast_cancer,ENSG00000168918,INPP5D,0.4837122035735863,0.1587998648557378
neutrophil__breast__normal_vs_breast_cancer,ENSG00000169508,GPR183,0.4830181971179002,0.1510516419222165
neutrophil__breast__normal_vs_breast_cancer,ENSG00000171159,BBLN,-0.4829312930774239,-0.0222759419460102
neutrophil__breast__normal_vs_breast_cancer,ENSG00000089820,ARHGAP4,-0.4827072344517492,0.0300225476338522
neutrophil__breast__normal_vs_breast_cancer,ENSG00000100979,PLTP,0.4804288218849114,0.3450663695161686
neutrophil__breast__normal_vs_breast_cancer,ENSG00000171860,C3AR1,0.4801028080920055,0.3891628474636042
neutrophil__breast__normal_vs_breast_cancer,ENSG00000111913,RIPOR2,-0.4779345252448677,-0.0967385050460392
neutrophil__breast__normal_vs_breast_cancer,ENSG00000186468,RPS23,-0.47780323675547,-0.0178347981784051
neutrophil__breast__normal_vs_breast_cancer,ENSG00000072694,FCGR2B,0.4770132388404231,0.3932448518203872
neutrophil__breast__normal_vs_breast_cancer,ENSG00000168209,DDIT4,-0.4747242441879823,-0.1242244481455887
neutrophil__breast__normal_vs_breast_cancer,ENSG00000015133,CCDC88C,-0.4739794647348361,-0.1664851189685692
neutrophil__breast__normal_vs_breast_cancer,ENSG00000118640,VAMP8,0.4738089540131932,0.2915611847717546
neutrophil__breast__normal_vs_breast_cancer,ENSG00000105438,KDELR1,0.473808342266399,0.2946794069686507
neutrophil__breast__normal_vs_breast_cancer,ENSG00000132965,ALOX5AP,0.4731846905456141,0.1934375584293565
neutrophil__breast__normal_vs_breast_cancer,ENSG00000023191,RNH1,0.4731822609483441,0.1367308280856442
neutrophil__breast__normal_vs_breast_cancer,ENSG00000125354,SEPTIN6,-0.4724694593216287,-0.0483305403782977
neutrophil__breast__normal_vs_breast_cancer,ENSG00000130303,BST2,0.472265488725808,0.2723924777348138
neutrophil__breast__normal_vs_breast_cancer,ENSG00000197958,RPL12,0.4718920339135117,0.1451555043738688
neutrophil__breast__normal_vs_breast_cancer,ENSG00000122406,RPL5,-0.4717333964016446,-0.0081901109006882
neutrophil__breast__normal_vs_breast_cancer,ENSG00000142634,EFHD2,0.4717256579366341,0.2258959166245929
neutrophil__breast__normal_vs_breast_cancer,ENSG00000090266,NDUFB2,0.471131294411419,0.2502303332396272
neutrophil__breast__normal_vs_breast_cancer,ENSG00000142864,SERBP1,0.4703011915806983,0.1797862626858391
neutrophil__breast__normal_vs_breast_cancer,ENSG00000115310,RTN4,0.469811348162297,0.3273842987978566
neutrophil__breast__normal_vs_breast_cancer,ENSG00000130755,GMFG,-0.4689677136326954,0.0677720226835143
neutrophil__breast__normal_vs_breast_cancer,ENSG00000135821,GLUL,0.4681370303845217,0.3685489561346684
neutrophil__breast__normal_vs_breast_cancer,ENSG00000204389,HSPA1A,0.4679810498372183,0.1837255007257492
neutrophil__breast__normal_vs_breast_cancer,ENSG00000076944,STXBP2,0.4669640413086834,0.1555053411942137
neutrophil__breast__normal_vs_breast_cancer,ENSG00000115904,SOS1,-0.4667764264526871,-0.0565145999039533
neutrophil__breast__normal_vs_breast_cancer,ENSG00000174946,GPR171,-0.4659271094647652,-0.1754295665878499
neutrophil__breast__normal_vs_breast_cancer,ENSG00000005844,ITGAL,-0.4645258685729314,-0.1119620262379644
neutrophil__breast__normal_vs_breast_cancer,ENSG00000059377,TBXAS1,0.4643819234664535,0.3016725099819186
neutrophil__breast__normal_vs_breast_cancer,ENSG00000113916,BCL6,0.4639155401535142,0.2080201277257223
neutrophil__breast__normal_vs_breast_cancer,ENSG00000185862,EVI2B,0.4623997882887295,0.1811870527434806
neutrophil__breast__normal_vs_breast_cancer,ENSG00000247596,TWF2,0.4622849966602607,0.1549174363373692
neutrophil__breast__normal_vs_breast_cancer,ENSG00000245848,CEBPA,0.4610915955928922,0.3370561148455834
neutrophil__breast__normal_vs_breast_cancer,ENSG00000171858,RPS21,-0.4603280384891704,-0.1172439196285878
neutrophil__breast__normal_vs_breast_cancer,ENSG00000213626,LBH,-0.4593327397230717,-0.0277822407648379
neutrophil__breast__normal_vs_breast_cancer,ENSG00000145495,MARCHF6,0.4591327468001584,0.1224041347272399
neutrophil__breast__normal_vs_breast_cancer,ENSG00000142875,PRKACB,-0.4588117984442748,-0.0638413123609664
neutrophil__breast__normal_vs_breast_cancer,ENSG00000028277,POU2F2,0.4570919573183827,0.199859185200523
neutrophil__breast__normal_vs_breast_cancer,ENSG00000140749,IGSF6,0.4561725684432915,0.3151515334207334
neutrophil__breast__normal_vs_breast_cancer,ENSG00000092820,EZR,-0.4561625920408328,0.0159433094345845
neutrophil__breast__normal_vs_breast_cancer,ENSG00000119335,SET,0.4559674761186982,0.2178710507041791
neutrophil__breast__normal_vs_breast_cancer,ENSG00000135047,CTSL,0.4550619492334271,0.2459440289213824
neutrophil__breast__normal_vs_breast_cancer,ENSG00000101347,SAMHD1,0.4544290069346852,0.3302422928530272
neutrophil__breast__normal_vs_breast_cancer,ENSG00000212907,MT-ND4L,0.4535035813089138,0.129884905134631
neutrophil__breast__normal_vs_breast_cancer,ENSG00000110079,MS4A4A,0.451995482856412,0.3367967456901237
neutrophil__breast__normal_vs_breast_cancer,ENSG00000111348,ARHGDIB,0.4516725618493907,0.0810373132885978
neutrophil__breast__normal_vs_breast_cancer,ENSG00000124357,NAGK,0.4515789172801138,0.2704577654588835
neutrophil__breast__normal_vs_breast_cancer,ENSG00000172243,CLEC7A,0.4495609739930053,0.3342299606199555
neutrophil__breast__normal_vs_breast_cancer,ENSG00000162772,ATF3,0.4493947643930205,0.2860801866388825
neutrophil__breast__normal_vs_breast_cancer,ENSG00000167522,ANKRD11,-0.4484402949731723,-0.0762643802916571
neutrophil__breast__normal_vs_breast_cancer,ENSG00000150991,UBC,0.4475010824793416,0.2027412045643041
neutrophil__breast__normal_vs_breast_cancer,ENSG00000196743,GM2A,0.4469128070493713,0.3846622054070748
neutrophil__breast__normal_vs_breast_cancer,ENSG00000109861,CTSC,0.4464831463331327,0.240017009893941
neutrophil__breast__normal_vs_breast_cancer,ENSG00000092199,HNRNPC,0.4462527049159985,0.2109488915756094
neutrophil__breast__normal_vs_breast_cancer,ENSG00000143198,MGST3,0.4458621928105769,0.2223784661374688
neutrophil__breast__normal_vs_breast_cancer,ENSG00000124172,ATP5F1E,0.4455954650617048,0.1968731714000752
neutrophil__breast__normal_vs_breast_cancer,ENSG00000067225,PKM,0.4452538484003761,0.2173620473072753
neutrophil__breast__normal_vs_breast_cancer,ENSG00000051108,HERPUD1,0.4448446258721145,0.3305383429653166
neutrophil__breast__normal_vs_breast_cancer,ENSG00000143612,C1orf43,0.4448355361988452,0.1706013593366988
neutrophil__breast__normal_vs_breast_cancer,ENSG00000042753,AP2S1,0.4443056485461552,0.3295023731120198
neutrophil__breast__normal_vs_breast_cancer,ENSG00000075415,SLC25A3,0.4433658320482782,0.1804017456888723
neutrophil__breast__normal_vs_breast_cancer,ENSG00000142541,RPL13A,-0.4427145897796871,-0.1376327158440314
neutrophil__breast__normal_vs_breast_cancer,ENSG00000107798,LIPA,0.4416742436967982,0.3111250045290362
neutrophil__breast__normal_vs_breast_cancer,ENSG00000124222,STX16,-0.4406617865311383,-0.1096618637325484
neutrophil__breast__normal_vs_breast_cancer,ENSG00000103479,RBL2,-0.4405638895074113,-0.0776268253199016
neutrophil__breast__normal_vs_breast_cancer,ENSG00000010327,STAB1,0.4404153608372207,0.3561283200642139
neutrophil__breast__normal_vs_breast_cancer,ENSG00000137575,SDCBP,0.4400430840340776,0.2866688365856519
neutrophil__breast__normal_vs_breast_cancer,ENSG00000131724,IL13RA1,0.4397603510297198,0.4328577765293125
neutrophil__breast__normal_vs_breast_cancer,ENSG00000107372,ZFAND5,0.4390913506513588,0.1802940805939658
neutrophil__breast__normal_vs_breast_cancer,ENSG00000163956,LRPAP1,0.4386003884390294,0.2574647097789668
neutrophil__breast__normal_vs_breast_cancer,ENSG00000164091,WDR82,-0.4385782389216739,-0.0144280497856629
neutrophil__breast__normal_vs_breast_cancer,ENSG00000261371,PECAM1,0.4385335327729457,0.2880535707549046
neutrophil__breast__normal_vs_breast_cancer,ENSG00000168894,RNF181,0.4384001260583305,0.1763289472370965
neutrophil__breast__normal_vs_breast_cancer,ENSG00000168329,CX3CR1,0.4381164694869851,0.3233931609966882
neutrophil__breast__normal_vs_breast_cancer,ENSG00000115091,ACTR3,0.4367514029292899,0.1728312072584489
neutrophil__breast__normal_vs_breast_cancer,ENSG00000100813,ACIN1,0.4363197669607533,0.0903186290614131
neutrophil__breast__normal_vs_breast_cancer,ENSG00000137462,TLR2,0.4355040639967055,0.3559351879492618
neutrophil__breast__normal_vs_breast_cancer,ENSG00000188612,SUMO2,-0.4354680158110341,-0.0204398066514084
neutrophil__breast__normal_vs_breast_cancer,ENSG00000106565,TMEM176B,0.4350359337403076,0.2855210354955903
neutrophil__breast__normal_vs_breast_cancer,ENSG00000177156,TALDO1,0.4350002946720509,0.2147430554625388
neutrophil__breast__normal_vs_breast_cancer,ENSG00000143549,TPM3,0.4342465191988464,0.2095401739912716
neutrophil__breast__normal_vs_breast_cancer,ENSG00000126353,CCR7,-0.4341918675102104,-0.15064805499563
neutrophil__breast__normal_vs_breast_cancer,ENSG00000147416,ATP6V1B2,0.4333567982936563,0.338515071965797
neutrophil__breast__normal_vs_breast_cancer,ENSG00000120875,DUSP4,-0.4331673041314356,-0.051298173718799
neutrophil__breast__normal_vs_breast_cancer,ENSG00000123358,NR4A1,0.4328225938072273,0.2401745191669548
neutrophil__breast__normal_vs_breast_cancer,ENSG00000154473,BUB3,-0.431896266324112,-0.0470990569895968
neutrophil__breast__normal_vs_breast_cancer,ENSG00000185507,IRF7,0.4316642474628037,0.1865261905209574
neutrophil__breast__normal_vs_breast_cancer,ENSG00000140264,SERF2,0.4313252884780675,0.2547898594919871
neutrophil__breast__normal_vs_breast_cancer,ENSG00000100345,MYH9,-0.4310745228047156,0.0942480116711185
neutrophil__breast__normal_vs_breast_cancer,ENSG00000107223,EDF1,0.4310398822156683,0.1022460401041598
neutrophil__breast__normal_vs_breast_cancer,ENSG00000101220,ADISSP,0.4304348655215548,0.2195221604212485
neutrophil__breast__normal_vs_breast_cancer,ENSG00000182899,RPL35A,-0.4294305900926746,-0.1525789042589482
neutrophil__breast__normal_vs_breast_cancer,ENSG00000117691,NENF,0.4294129215207056,0.1782682735416408
neutrophil__breast__normal_vs_breast_cancer,ENSG00000185811,IKZF1,-0.428819623219962,-0.1897202529915004
neutrophil__breast__normal_vs_breast_cancer,ENSG00000132465,JCHAIN,-0.428348437401035,-0.0006960193974262
neutrophil__breast__normal_vs_breast_cancer,ENSG00000213145,CRIP1,-0.4273057856011242,-0.0070956417609703
neutrophil__breast__normal_vs_breast_cancer,ENSG00000005483,KMT2E,-0.4272669110976796,-0.0055433272120267
neutrophil__breast__normal_vs_breast_cancer,ENSG00000118705,RPN2,0.4261165582736791,0.2249364738688783
neutrophil__breast__normal_vs_breast_cancer,ENSG00000148303,RPL7A,0.4246915000683864,0.140732157163176
neutrophil__breast__normal_vs_breast_cancer,ENSG00000163565,IFI16,0.42436844679194,0.1937593646421649
neutrophil__breast__normal_vs_breast_cancer,ENSG00000113851,CRBN,-0.4232934794949863,0.0165769986642041
neutrophil__breast__normal_vs_breast_cancer,ENSG00000185787,MORF4L1,0.4223824711275771,0.1948844020475827
neutrophil__breast__normal_vs_breast_cancer,ENSG00000163162,RNF149,0.422184080822495,0.2199862777481465
neutrophil__breast__normal_vs_breast_cancer,ENSG00000140105,WARS1,0.4218958714042198,0.148402949461371
neutrophil__breast__normal_vs_breast_cancer,ENSG00000167851,CD300A,0.4215308934820055,0.3020563468256659
neutrophil__breast__normal_vs_breast_cancer,ENSG00000134109,EDEM1,-0.4209306296924569,-0.0774494637971461
