pair,gene,gene_name,r,rank,l2_score,expr_scaled
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.5715,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.0747,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.5728,0.31789836
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.9203,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.8248,0.4964534
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.75,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.2574,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.9769,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.4944,0.37746942
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.0743,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.8514,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.9632,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.2836,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.3371,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.7767,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.3971,0.15829286
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.8262,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,3.0753,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.5968,0.27069214
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.137,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.7836,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.9425,0.46746916
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,3.0361,0.6526186
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.8198,0.39941463
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.3134,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.6699,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.4117,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.5097,0.65076315
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.7847,0.3973285
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.2965,0.8362508
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.2724,0.5153685
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.2765,0.5157145
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.7632,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.9666,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.2527,0.98002774
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.0237,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.5714,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,2.4054,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.9944,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.2225,0.84079474
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,-0.775,0.6836732
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.6472,0.5103828
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.205,0.43941307
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.1916,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.3012,0.5182032
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.2094,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.467,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.1894,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,0.611,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000111341,MGP,-0.3674118232715531,5,1.0354,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.2524,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.2149,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.9791,0.62262595
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.3654,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,-0.1335,0.6332796
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.8889,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.1092,0.15852481
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.3315,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.1821,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.4911,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.235,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,3.3663,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.2543,0.7795234
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.805,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.2409,0.2222464
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.3887,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.7088,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,3.594,0.6639302
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.7876,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.2968,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.0927,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.308,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.1243,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.3855,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.5012,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.9568,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.8586,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,-0.0278,0.7133061
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.5837,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.7135,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.4826,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.3576,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.4533,1.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.2609,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.9118,0.28206608
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.7762,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,-0.2846,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.272,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.807,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.6705,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.0885,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.5762,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.6858,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.081,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.6073,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.1686,0.4513517
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.045,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.3046,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.8245,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.8216,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.1359,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.9142,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.5287,0.75671685
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.2445,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.9616,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.6063,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.4788,0.5065248
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.7908,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.0739,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,3.1032,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.5995,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,4.8054,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.8198,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.5719,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.544,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.5184,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.6715,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.8456,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.4806,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.2487,0.77529246
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,3.1126,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.4274,0.8456318
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.6291,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.6949,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.5027,0.9224245
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.8537,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.1367,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.9444,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.7383,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.2922,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.2718,0.23349304
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.3593,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.8009,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.8841,0.94620043
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.4003,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.7198,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.8106,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,-0.1533,0.42330757
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.6429,0.99991393
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.1284,0.63083166
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.5049,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,-0.1186,0.86395895
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.9305,0.8230059
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.335,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.568,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.9462,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.1758,0.7395288
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.5503,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.9381,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,-0.3572,0.88839906
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.9963,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,-0.5106,0.76921105
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.0619,0.84884
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.7929,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.9985,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.3797,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.3289,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.0669,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.9195,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.8495,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.5375,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.3652,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.5972,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.8912,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.5308,0.504691
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.8049,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.9951,0.67582947
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.5179,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.6952,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,-0.3331,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,4.0286,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.0397,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.7753,0.7031004
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.4901,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.2684,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.6391,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.0766,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.0628,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,0.7732,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.4087,0.38398862
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.6445,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.2866,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,2.8613,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.8256,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.2551,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.3646,0.0
fibroblast__colorectum__normal_vs_colorectal_cancer,ENSG00000091986,CCDC80,-0.3573825580307089,6,1.836,0.0
