pair,level,gene,gene_name,log2fc,cav_r
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000078808,SDF4,-0.1610389014604208,-0.0072728286556667495
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000096696,DSP,0.1610179143848827,0.05625576140632763
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000090006,LTBP4,-0.1609452359772195,-0.19574562281811342
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000164023,SGMS2,-0.1608856937627406,-0.061210085880381584
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000055070,SZRD1,-0.1605602978379912,-0.02475625149716435
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000005810,MYCBP2,-0.1604398557938106,-0.13356235097851854
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000089820,ARHGAP4,-0.1602588491923668,-0.0899624957912219
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000110330,BIRC2,-0.1602550349589516,-0.12471520227884056
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000005022,SLC25A5,-0.1601204238324272,-0.05482277902539193
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000139168,ZCRB1,-0.1599035028493375,-0.026510582089972694
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000112137,PHACTR1,-0.1598586351278203,-0.11690423474696147
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000170619,COMMD5,-0.1596748558792715,-0.06029229154199757
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000148290,SURF1,-0.1594243540864679,-0.08833540502852123
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000152952,PLOD2,0.1593293311218669,0.13708386171794468
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000142871,CCN1,-0.1592765318632683,-0.06054944781739065
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000188042,ARL4C,-0.1592095739553586,-0.15381241118551117
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000128567,PODXL,-0.1590851169188342,-0.08116337437961109
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000196428,TSC22D2,-0.1590420996600269,-0.06348996567402827
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000197540,GZMM,-0.1589920878440694,-0.1130855246155813
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000116539,ASH1L,-0.1589078413207385,-0.0764510359262499
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000119729,RHOQ,-0.1588790104111313,-0.14355374908441498
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000163710,PCOLCE2,-0.1588247129803713,-0.0851964837900367
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000113282,CLINT1,-0.1588075321387396,-0.12384775815010006
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000111907,TPD52L1,0.1587871799535997,0.12412048591613714
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000172322,CLEC12A,-0.1587748077523017,-0.14199880590075512
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000136261,BZW2,0.1587709539255942,0.043533473650899934
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000128789,PSMG2,-0.1586403703325336,-0.08257361991605955
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000108639,SYNGR2,-0.1583936301280228,-0.04196588747049779
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000158985,CDC42SE2,-0.15833696401775,-0.09199922580302781
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000105227,PRX,-0.158301995028534,-0.027780852259933646
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000142192,APP,-0.1582942564685892,-0.11694824394464108
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000162924,REL,-0.1582919012880727,-0.169285380264339
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000165030,NFIL3,-0.15827778110144,-0.0613900699997128
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000135956,TMEM127,-0.158120726407709,-0.1515988374889831
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000136810,TXN,0.1580272380594258,0.12282559016204858
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000140545,MFGE8,-0.1579945215890781,-0.16490828163573262
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000146463,ZMYM4,-0.1578728828707165,-0.04554893115620732
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000111716,LDHB,0.1578472925193971,0.00875497781777108
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000113441,LNPEP,-0.1577541966974048,-0.1343527983978741
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000102755,FLT1,-0.1577519256733132,-0.07887194093078298
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000090674,MCOLN1,-0.1577110107706586,-0.11168635043986998
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000024862,CCDC28A,-0.1576938430893963,-0.08841495429848045
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000143575,HAX1,-0.1576756286606782,-0.05323689014994391
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000196743,GM2A,-0.157661373233221,-0.17343010798226674
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000111912,NCOA7,0.1576343962588837,0.1411799253218285
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000173846,PLK3,-0.1576305574755381,-0.10446622838168615
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000118257,NRP2,-0.1575906622570581,-0.12594902317531653
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000103342,GSPT1,-0.1575803804393034,-0.0007371811952355672
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000162231,NXF1,-0.1575722347683616,-0.12758843335083156
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000166012,TAF1D,-0.1575508876533296,-0.06942548745569758
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000175606,TMEM70,-0.1575137377011582,-0.11612067799324521
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000077147,TM9SF3,-0.1575076922266617,-0.1034082979470374
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000150045,KLRF1,-0.1574487104682456,-0.11468606344050124
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000125652,ALKBH7,-0.1573080650960972,-0.08091922942318168
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000118508,RAB32,-0.1572818308446202,-0.11875763698333149
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000180773,SLC36A4,-0.1572203935517622,-0.057451696933088416
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000032219,ARID4A,-0.157125710091593,-0.08450202602228556
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000004059,ARF5,-0.1569400410533177,-0.0024294680693738692
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000087274,ADD1,-0.1569351380022582,-0.1013308358088539
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000033800,PIAS1,-0.1569244186597996,-0.08971445379038812
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000118985,ELL2,-0.1568176018928405,-0.1226478378679823
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000114423,CBLB,-0.1565436452371486,-0.10268632758246958
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000086730,LAT2,-0.1565300435536086,-0.046756003359346265
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000221869,CEBPD,-0.1564945259822216,-0.13121176878534652
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000163297,ANTXR2,-0.1564867640433379,-0.13123933832948384
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000131016,AKAP12,-0.1563847041449655,-0.06602630483520969
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000133773,CCDC59,-0.1563726794305471,-0.0691988975319256
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000139436,GIT2,-0.1563508233826015,-0.1357046150951773
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000100865,CINP,-0.1562780359865498,-0.054959377146305395
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000184277,TM2D3,-0.1562307847204131,-0.02926123455980599
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000054611,TBC1D22A,-0.156229583922048,-0.08853913381315569
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000161055,SCGB3A1,0.1559512315324551,0.007192663440135435
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000181222,POLR2A,-0.155947166640969,-0.09287635665859657
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000169499,PLEKHA2,-0.1558563415774012,-0.11975657849854081
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000168918,INPP5D,-0.1556110565307913,-0.13573327414049316
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000144713,RPL32,0.1555026383610197,-0.08714119585954154
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000185215,TNFAIP2,-0.1554749944955836,-0.11574376679381944
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000153551,CMTM7,-0.1554523059186243,-0.117946926258711
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000101474,APMAP,-0.1554187015264942,-0.05966259922212915
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000129667,RHBDF2,-0.1553605163459635,-0.12658298958062356
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000187109,NAP1L1,-0.1552106355265959,-0.11184559457532187
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000172500,FIBP,-0.1551577687220372,-0.08763595808100089
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000075426,FOSL2,-0.155128506414151,-0.12479436531891606
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000090905,TNRC6A,-0.1550870193781633,-0.134305427990164
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000180879,SSR4,-0.1550777992582808,-0.057120037554093415
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000089351,GRAMD1A,-0.1549939855763071,-0.085040927540276
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000136048,DRAM1,-0.1547760732995572,-0.059209912115580465
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000151474,FRMD4A,-0.1547586999748942,-0.09518291669781724
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000197579,TOPORS,-0.1546155593986447,-0.04898005408640815
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000108551,RASD1,0.1545809262688015,0.026702697146122313
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000100897,DCAF11,-0.15452669591166,-0.10598765601257329
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000140740,UQCRC2,-0.1544043486555393,-0.09284512229846771
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000171867,PRNP,-0.1543576723696657,-0.13612225964310906
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000151893,CACUL1,-0.1543568456178961,-0.0643824726159798
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000055609,KMT2C,-0.1543029823717006,-0.10984546222418132
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000186566,GPATCH8,-0.1542742532700002,-0.05072918858060707
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000126088,UROD,-0.1541950997987098,-0.03814872918679212
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000163171,CDC42EP3,-0.1540082127515086,-0.07510386063313026
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000174695,TMEM167A,-0.1538835659958018,0.007343699404487495
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000174574,AKIRIN1,-0.1538551878848976,-0.06280695833455231
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000112419,PHACTR2,-0.1537520595143003,-0.0700317090277087
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000175354,PTPN2,-0.153732134675131,-0.1096772664934538
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000186001,LRCH3,-0.1536440270989797,-0.07926976378543249
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000116251,RPL22,-0.153596777561753,-0.15999512281476563
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000060339,CCAR1,-0.1535871480261292,-0.09799329407056422
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000187735,TCEA1,-0.1535347703842052,-0.054223560972617414
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000197329,PELI1,-0.1533655162340456,-0.04965614349688423
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000095380,NANS,-0.1532534144480039,-0.005911956880002726
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000118523,CCN2,-0.1532187702667614,-0.1161174536602965
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000072062,PRKACA,-0.153191153899761,-0.14430513573315173
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000137845,ADAM10,-0.1530502461974453,-0.11649049448789174
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000125848,FLRT3,0.152871746619845,0.04331310780211742
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000168137,SETD5,-0.1528512217083305,-0.03186122182571352
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000179218,CALR,-0.1528221690142053,-0.061420595930319254
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000213722,DDAH2,-0.1527963113451647,-0.04222351771513137
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000161677,JOSD2,-0.1527603493797484,-0.008240267976512582
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000088205,DDX18,-0.1527359538938829,-0.07465774500067013
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000159674,SPON2,-0.1527256582699718,-0.11476284093736308
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000168374,ARF4,0.1525583762907589,0.01543822332208748
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000109113,RAB34,0.1524099772766473,0.016806227658605226
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000113263,ITK,-0.1523811313838997,-0.10081507033683847
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000167578,RAB4B,-0.15233623307179,-0.07092616114385193
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000124228,DDX27,-0.1522743115325329,-0.09304096203165835
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000188529,SRSF10,-0.1522678892624702,-0.031826423227465865
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000101132,PFDN4,0.1522662048838632,0.06153713298560371
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000023041,ZDHHC6,-0.152161084069168,-0.13155928362321448
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000007264,MATK,-0.1518470800699187,-0.19841409068063617
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000046604,DSG2,0.1517908166328034,0.027659919254906917
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000105968,H2AZ2,-0.1516783767966934,0.008112015325139202
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000197321,SVIL,-0.1516737645340202,-0.09638318736762609
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000156273,BACH1,-0.1515231908709198,-0.07426719189093066
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000001561,ENPP4,-0.1514163994787286,-0.00043386092586879943
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000147889,CDKN2A,0.1513477380716445,0.18886245391708317
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000172590,MRPL52,-0.151343088014423,-0.07960727539697633
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000095787,WAC,-0.1513340851466464,-0.13397358589416938
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000152495,CAMK4,-0.1511335038615908,-0.10903215111886155
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000168710,AHCYL1,-0.1510882535582876,-0.13297994606281285
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000123685,BATF3,-0.1510329578152094,-0.1663152935773517
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000124570,SERPINB6,-0.1510293335005597,-0.012223186926343986
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000174231,PRPF8,-0.1509462504156982,-0.10595795160719067
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000115350,POLE4,-0.1509435363288031,0.002050566587519526
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000132294,EFR3A,-0.1507046359201266,-0.12195911998170496
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000089289,IGBP1,-0.150668579356696,-0.029532898439582345
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000124126,PREX1,-0.150585736933269,-0.14739110084443366
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000100258,LMF2,-0.1503680934244206,-0.11125851410175028
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000178573,MAF,-0.150356023172036,-0.13266712048823756
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000003056,M6PR,-0.1502274538330472,-0.11089139839635449
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000182957,SPATA13,-0.1501942381621311,-0.06787530131551055
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000027869,SH2D2A,-0.1500910603337426,-0.034742752332954714
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000059728,MXD1,-0.1500471795825632,-0.15783287420759162
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000122218,COPA,-0.1499824418842605,-0.09947687930521706
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000154518,ATP5MC3,-0.1499046997888708,-0.02985292358131975
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000166233,ARIH1,-0.1498982715052603,-0.07684989259005041
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000147677,EIF3H,-0.1498803578333584,-0.028446896251305514
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000131634,TMEM204,-0.1498618308289031,-0.07056133360998117
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000167118,URM1,-0.1497640319532477,-0.0281837636691098
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000085491,SLC25A24,-0.1496425633753877,-0.06891131948474674
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000105699,LSR,0.1495798585703222,0.05915925299955805
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000139746,RBM26,-0.149575271678697,-0.052642035487226256
epithelial_cell__lung10x__normal_vs_lung_cancer,L0_removed,ENSG00000109220,CHIC2,-0.149534479147996,0.016024281726258558
